Customer_Name,CustomerID,AccountNumber,TerritoryID,StoreID,PersonID
Sara C Scott,19317,AW00019317,7,NULL,10179
Savannah E Scott,16929,AW00016929,9,NULL,10187
Sean F Scott,24755,AW00024755,6,NULL,16554
Seth  Scott,21274,AW00021274,4,NULL,4347
Sophia M Scott,23353,AW00023353,1,NULL,10160
Stephanie  Scott,18518,AW00018518,1,NULL,10148
Sydney L Scott,25187,AW00025187,1,NULL,10142
Timothy  Scott,19631,AW00019631,9,NULL,16561
Wyatt  Scott,23039,AW00023039,4,NULL,3802
Xavier  Scott,14764,AW00014764,4,NULL,4424
Mike  Seamans,16130,AW00016130,4,NULL,1739
Scott  Seely,16603,AW00016603,8,NULL,1740
Birgit  Seidel,16621,AW00016621,9,NULL,1741
Steven  Selikoff,16737,AW00016737,1,NULL,1742
Adrienne  Serrano,15084,AW00015084,8,NULL,7131
Albert E Serrano,13328,AW00013328,6,NULL,14921
Alberto L Serrano,15800,AW00015800,9,NULL,6638
Alfredo  Serrano,21258,AW00021258,9,NULL,2820
Andy  Serrano,22495,AW00022495,7,NULL,2756
Anne  Serrano,24244,AW00024244,9,NULL,14382
Audrey  Serrano,18337,AW00018337,9,NULL,6043
Beth  Serrano,24304,AW00024304,9,NULL,6104
Billy P Serrano,24080,AW00024080,8,NULL,15763
Brandi  Serrano,21436,AW00021436,1,NULL,18496
Bruce  Serrano,23727,AW00023727,4,NULL,10881
Byron G Serrano,17084,AW00017084,7,NULL,19784
Carol  Serrano,21918,AW00021918,4,NULL,9707
Carolyn A Serrano,17222,AW00017222,7,NULL,10019
Carrie L Serrano,23786,AW00023786,1,NULL,17874
Casey O Serrano,28887,AW00028887,8,NULL,19166
Cheryl J Serrano,24145,AW00024145,10,NULL,6204
Clinton  Serrano,25154,AW00025154,4,NULL,14636
Daisy P Serrano,24187,AW00024187,10,NULL,6172
Dana S Serrano,12678,AW00012678,9,NULL,17830
Danny  Serrano,24381,AW00024381,9,NULL,14772
Darren  Serrano,29196,AW00029196,9,NULL,10242
Deanna W Serrano,15144,AW00015144,9,NULL,9819
Derrick  Serrano,16707,AW00016707,9,NULL,19126
Desiree  Serrano,19898,AW00019898,8,NULL,13871
Diana K Serrano,28345,AW00028345,4,NULL,18671
Diane E Serrano,14857,AW00014857,9,NULL,15688
Dwayne  Serrano,16695,AW00016695,9,NULL,20603
Eddie  Serrano,21041,AW00021041,7,NULL,6700
Erik  Serrano,26976,AW00026976,7,NULL,19293
Erika  Serrano,12394,AW00012394,10,NULL,18718
Francis R Serrano,23547,AW00023547,9,NULL,2547
Frank  Serrano,23232,AW00023232,10,NULL,18350
Gary G Serrano,21021,AW00021021,7,NULL,19042
Gerald M Serrano,27591,AW00027591,9,NULL,10783
Gina  Serrano,22700,AW00022700,8,NULL,15068
Gloria G Serrano,21556,AW00021556,9,NULL,16577
Hector K Serrano,28308,AW00028308,9,NULL,14729
Jacquelyn  Serrano,21963,AW00021963,9,NULL,6366
Jaime M Serrano,18159,AW00018159,7,NULL,7081
Jamie  Serrano,21457,AW00021457,4,NULL,14671
Janet  Serrano,11577,AW00011577,7,NULL,6264
Javier R Serrano,20256,AW00020256,9,NULL,13650
Jay  Serrano,16474,AW00016474,8,NULL,10349
Jerome A Serrano,17722,AW00017722,8,NULL,7720
Jessie A Serrano,20168,AW00020168,8,NULL,5697
Jésus B Serrano,12991,AW00012991,9,NULL,18395
Jill  Serrano,24026,AW00024026,10,NULL,15108
Jimmy L Serrano,17632,AW00017632,10,NULL,15661
Joanna J Serrano,26663,AW00026663,9,NULL,13994
Joe M Serrano,20167,AW00020167,10,NULL,11071
Jonathon F Serrano,23954,AW00023954,10,NULL,14499
Joy L Serrano,14069,AW00014069,9,NULL,14225
Juan  Serrano,22334,AW00022334,1,NULL,12661
Julio  Serrano,20992,AW00020992,9,NULL,7019
Kari  Serrano,26905,AW00026905,10,NULL,10565
Kathleen N Serrano,15350,AW00015350,1,NULL,18584
Kellie L Serrano,20722,AW00020722,8,NULL,16129
Kendra  Serrano,28462,AW00028462,7,NULL,15165
Kristi  Serrano,20616,AW00020616,9,NULL,9604
Kristine  Serrano,28940,AW00028940,9,NULL,6322
Lance  Serrano,23355,AW00023355,4,NULL,14870
Larry  Serrano,21516,AW00021516,10,NULL,18452
Latasha  Serrano,27268,AW00027268,4,NULL,6153
Lawrence W Serrano,23915,AW00023915,8,NULL,14461
Lee  Serrano,25787,AW00025787,7,NULL,14420
Leslie T Serrano,14014,AW00014014,9,NULL,18534
Linda  Serrano,11071,AW00011071,9,NULL,13827
Lori  Serrano,17066,AW00017066,9,NULL,14125
Mallory E Serrano,26751,AW00026751,9,NULL,5974
Marc  Serrano,12811,AW00012811,8,NULL,15713
Marie C Serrano,14201,AW00014201,7,NULL,10122
Marvin E Serrano,17316,AW00017316,9,NULL,6922
Mathew A Serrano,29186,AW00029186,9,NULL,14540
Max E Serrano,12010,AW00012010,9,NULL,2707
Meghan A Serrano,20391,AW00020391,4,NULL,18813
Melinda  Serrano,25681,AW00025681,8,NULL,14079
Meredith  Serrano,12016,AW00012016,4,NULL,10660
Micheal T Serrano,25629,AW00025629,8,NULL,14594
Michele R Serrano,19483,AW00019483,10,NULL,9029
Monique K Serrano,28555,AW00028555,8,NULL,13784
Naomi  Serrano,25916,AW00025916,4,NULL,17519
Natasha  Serrano,25563,AW00025563,9,NULL,18764
Neil L Serrano,17076,AW00017076,9,NULL,6865
Nelson  Serrano,26354,AW00026354,8,NULL,19382
Orlando  Serrano,19561,AW00019561,9,NULL,18951
Pedro  Serrano,26189,AW00026189,9,NULL,11726
Randall  Serrano,27973,AW00027973,9,NULL,14980
Rebekah  Serrano,14130,AW00014130,9,NULL,9916
Reginald J Serrano,13025,AW00013025,9,NULL,6588
Renee  Serrano,15324,AW00015324,2,NULL,15022
Ricky  Serrano,27938,AW00027938,10,NULL,15606
Rodney L Serrano,14979,AW00014979,8,NULL,13701
Ross  Serrano,19767,AW00019767,4,NULL,11822
Roy M Serrano,16604,AW00016604,8,NULL,11173
Ruben L Serrano,23916,AW00023916,8,NULL,11282
Sabrina  Serrano,28553,AW00028553,7,NULL,14188
Shannon R Serrano,18303,AW00018303,9,NULL,20194
Sheila C Serrano,21018,AW00021018,10,NULL,14714
Stacy  Serrano,24613,AW00024613,9,NULL,18625
Tabitha  Serrano,28327,AW00028327,9,NULL,10455
Tanya  Serrano,23750,AW00023750,10,NULL,14040
Teresa  Serrano,20759,AW00020759,4,NULL,15218
Theodore  Serrano,22631,AW00022631,10,NULL,6756
Theresa  Serrano,11284,AW00011284,4,NULL,13914
Tyrone  Serrano,11360,AW00011360,9,NULL,6819
Walter G Serrano,12299,AW00012299,10,NULL,13609
Wendy D Serrano,28465,AW00028465,8,NULL,13953
Alice J. Serventi,16936,AW00016936,7,NULL,1743
Joshua R. Several,17166,AW00017166,1,NULL,1744
Miguel  Severino,18872,AW00018872,1,NULL,19250
Paul J. Shakespear,17326,AW00017326,9,NULL,1745
Aaron  Shan,20730,AW00020730,10,NULL,5531
Adam A Shan,28496,AW00028496,7,NULL,5272
Alejandro  Shan,27438,AW00027438,4,NULL,12541
Alicia  Shan,27964,AW00027964,10,NULL,19789
Alisha  Shan,12276,AW00012276,8,NULL,12011
Alison  Shan,16056,AW00016056,7,NULL,16651
Andres T Shan,13560,AW00013560,8,NULL,5074
April L Shan,11566,AW00011566,7,NULL,20542
Arturo  Shan,22465,AW00022465,7,NULL,10464
Ashlee D Shan,15633,AW00015633,8,NULL,8956
Austin  Shan,21465,AW00021465,4,NULL,6287
Benjamin  Shan,23566,AW00023566,6,NULL,6746
Bethany L Shan,13973,AW00013973,9,NULL,17277
Bonnie  Shan,12329,AW00012329,10,NULL,3697
Brad H Shan,19605,AW00019605,9,NULL,9393
Brendan V Shan,21032,AW00021032,8,NULL,9343
Bridget  Shan,29338,AW00029338,9,NULL,8581
Caleb A Shan,15467,AW00015467,4,NULL,5584
Calvin  Shan,20811,AW00020811,10,NULL,9171
Cameron M Shan,24070,AW00024070,7,NULL,6337
Carl D Shan,24919,AW00024919,9,NULL,16958
Carly  Shan,18631,AW00018631,10,NULL,4502
Casey C Shan,17782,AW00017782,10,NULL,16294
Cassie  Shan,26838,AW00026838,7,NULL,8895
Cedric H Shan,23775,AW00023775,10,NULL,3959
Chad M Shan,24621,AW00024621,6,NULL,20337
Christian L Shan,23084,AW00023084,6,NULL,6237
Christine R Shan,26895,AW00026895,10,NULL,19877
Christy M Shan,16551,AW00016551,7,NULL,11403
Clarence  Shan,22408,AW00022408,9,NULL,7220
Clayton  Shan,13659,AW00013659,1,NULL,12645
Colin  Shan,25921,AW00025921,9,NULL,13495
Colleen D Shan,15150,AW00015150,9,NULL,12324
Connor C Shan,18901,AW00018901,9,NULL,5628
Cristina  Shan,14783,AW00014783,10,NULL,8735
Damien M Shan,11362,AW00011362,9,NULL,13039
Darrell J Shan,27345,AW00027345,9,NULL,9568
David  Shan,18680,AW00018680,4,NULL,6693
Dawn J Shan,19635,AW00019635,1,NULL,12220
Deborah  Shan,20624,AW00020624,9,NULL,8852
Derek R Shan,19782,AW00019782,9,NULL,20247
Devon T Shan,25297,AW00025297,8,NULL,4321
Donna J Shan,17426,AW00017426,4,NULL,4654
Drew  Shan,23659,AW00023659,9,NULL,9221
Dustin  Shan,23965,AW00023965,8,NULL,2563
Dylan  Shan,19677,AW00019677,9,NULL,7004
Edwin  Shan,12268,AW00012268,8,NULL,13194
Elijah L Shan,26795,AW00026795,9,NULL,5379
Eric L Shan,26771,AW00026771,9,NULL,5322
Ethan  Shan,12178,AW00012178,1,NULL,6536
Franklin C Shan,27718,AW00027718,9,NULL,8302
Gabriel T Shan,27731,AW00027731,6,NULL,5884
Gilbert B Shan,22652,AW00022652,8,NULL,9392
Grant  Shan,26215,AW00026215,10,NULL,9283
Gregory  Shan,20614,AW00020614,9,NULL,2587
Hunter  Shan,13031,AW00013031,4,NULL,6082
Jack T Shan,24819,AW00024819,1,NULL,5227
Jackson  Shan,27405,AW00027405,4,NULL,4832
Jaclyn  Shan,20828,AW00020828,8,NULL,12979
Jaime  Shan,22020,AW00022020,9,NULL,9452
James  Shan,23495,AW00023495,4,NULL,6396
Jason  Shan,28971,AW00028971,1,NULL,5423
Jenny W Shan,16706,AW00016706,9,NULL,11498
Jerry  Shan,19382,AW00019382,10,NULL,16898
Jodi A Shan,15095,AW00015095,7,NULL,4703
Johnny  Shan,11999,AW00011999,9,NULL,17056
Jon  Shan,24151,AW00024151,10,NULL,12433
Jonathan  Shan,28299,AW00028299,4,NULL,6440
Jordan C Shan,16207,AW00016207,8,NULL,5180
Jose  Shan,20843,AW00020843,8,NULL,5682
Julie M Shan,13789,AW00013789,8,NULL,19956
Justin L Shan,11934,AW00011934,1,NULL,6648
Karl J Shan,11389,AW00011389,8,NULL,5144
Karla  Shan,19493,AW00019493,10,NULL,3503
Kate  Shan,12524,AW00012524,7,NULL,4599
Kathryn K Shan,28916,AW00028916,10,NULL,19917
Katie  Shan,12534,AW00012534,7,NULL,20616
Katrina C Shan,27814,AW00027814,8,NULL,16340
Keith T Shan,20996,AW00020996,9,NULL,20502
Kelli  Shan,17843,AW00017843,7,NULL,12120
Kelsey  Shan,12909,AW00012909,4,NULL,16513
Kelvin  Shan,24106,AW00024106,7,NULL,2795
Kevin  Shan,18386,AW00018386,4,NULL,5833
Kristin  Shan,23416,AW00023416,9,NULL,20580
Kurt A Shan,18017,AW00018017,8,NULL,4152
Kyle C Shan,17261,AW00017261,1,NULL,5784
Lacey K Shan,14957,AW00014957,7,NULL,11291
Latoya R Shan,11397,AW00011397,7,NULL,16386
Leonard E Shan,25617,AW00025617,7,NULL,5207
Lindsay  Shan,27186,AW00027186,10,NULL,19830
Lindsey  Shan,17852,AW00017852,8,NULL,20663
Logan  Shan,18677,AW00018677,6,NULL,5931
Louis  Shan,15295,AW00015295,4,NULL,13095
Luis  Shan,15841,AW00015841,4,NULL,5479
Luke  Shan,13365,AW00013365,4,NULL,5135
Mario  Shan,25271,AW00025271,9,NULL,16808
Marshall J Shan,22803,AW00022803,8,NULL,11487
Maurice M Shan,11433,AW00011433,7,NULL,9067
Michele  Shan,27323,AW00027323,7,NULL,8402
Mindy R Shan,25117,AW00025117,9,NULL,4550
Misty  Shan,20868,AW00020868,10,NULL,16468
Mitchell  Shan,27793,AW00027793,7,NULL,17138
Nathan C Shan,27999,AW00027999,1,NULL,5987
Nichole K Shan,19461,AW00019461,10,NULL,16606
Nicolas A Shan,28544,AW00028544,8,NULL,5266
Noah A Shan,18765,AW00018765,1,NULL,6136
Omar  Shan,26367,AW00026367,7,NULL,12750
Peter  Shan,24280,AW00024280,9,NULL,20418
Rafael A Shan,13219,AW00013219,4,NULL,12864
Raul L Shan,19485,AW00019485,7,NULL,9513
Ricardo  Shan,24210,AW00024210,8,NULL,17007
Robert  Shan,25068,AW00025068,4,NULL,6191
Russell  Shan,19500,AW00019500,10,NULL,16857
Ryan R Shan,23068,AW00023068,4,NULL,6591
Samuel E Shan,21455,AW00021455,1,NULL,6032
Sharon A Shan,24211,AW00024211,10,NULL,8523
Shaun  Shan,24274,AW00024274,9,NULL,17094
Shawn E Shan,15101,AW00015101,8,NULL,20380
Shawna K Shan,27869,AW00027869,9,NULL,3574
Sheena J Shan,21565,AW00021565,9,NULL,8681
Tara C Shan,22447,AW00022447,8,NULL,19996
Tasha  Shan,15192,AW00015192,9,NULL,8628
Terrence  Shan,20907,AW00020907,10,NULL,4260
Thomas N Shan,27483,AW00027483,9,NULL,5735
Tommy H Shan,22614,AW00022614,10,NULL,4206
Tony M Shan,16175,AW00016175,9,NULL,17184
Tonya  Shan,14173,AW00014173,7,NULL,8463
Tracy  Shan,22661,AW00022661,7,NULL,16423
Warren  Shan,21971,AW00021971,9,NULL,17282
Wayne  Shan,19365,AW00019365,8,NULL,9118
Willie  Shan,17098,AW00017098,10,NULL,13396
Yolanda  Shan,12702,AW00012702,9,NULL,3631
Zachary  Shan,24359,AW00024359,4,NULL,6484
Aaron J Sharma,11801,AW00011801,1,NULL,5529
Adam  Sharma,15433,AW00015433,4,NULL,5270
Alejandro T Sharma,21940,AW00021940,4,NULL,12540
Alicia L Sharma,19440,AW00019440,10,NULL,19787
Alison  Sharma,21094,AW00021094,7,NULL,16650
Alvin M Sharma,19586,AW00019586,9,NULL,5029
Andres C Sharma,24230,AW00024230,9,NULL,5073
April J Sharma,17997,AW00017997,7,NULL,20540
Arturo  Sharma,13648,AW00013648,9,NULL,10441
Ashlee P Sharma,28664,AW00028664,1,NULL,8954
Austin  Sharma,29204,AW00029204,1,NULL,6286
Barbara D Sharma,22421,AW00022421,10,NULL,11603
Benjamin H Sharma,25856,AW00025856,4,NULL,6745
Bonnie R Sharma,25562,AW00025562,9,NULL,3696
Brad J Sharma,13545,AW00013545,8,NULL,9391
Bradley  Sharma,23233,AW00023233,8,NULL,20295
Brandon  Sharma,22220,AW00022220,1,NULL,6944
Bridget H Sharma,22472,AW00022472,7,NULL,8579
Caleb R Sharma,19120,AW00019120,1,NULL,5582
Calvin A Sharma,25754,AW00025754,8,NULL,9167
Cameron L Sharma,17832,AW00017832,8,NULL,6336
Carl  Sharma,21375,AW00021375,9,NULL,16954
Carly  Sharma,20777,AW00020777,1,NULL,4499
Casey A Sharma,12814,AW00012814,8,NULL,16291
Cassie A Sharma,26978,AW00026978,10,NULL,8893
Cedric A Sharma,14060,AW00014060,9,NULL,3932
Chad J Sharma,23847,AW00023847,1,NULL,20336
Christian  Sharma,15809,AW00015809,9,NULL,6233
Clarence A Sharma,27930,AW00027930,8,NULL,7196
Clayton D Sharma,12240,AW00012240,9,NULL,12643
Colleen  Sharma,13215,AW00013215,4,NULL,12323
Connor M Sharma,23505,AW00023505,4,NULL,5627
Corey M Sharma,17495,AW00017495,9,NULL,20462
Cristina J Sharma,20309,AW00020309,9,NULL,8733
Dawn  Sharma,23987,AW00023987,10,NULL,12218
Deborah R Sharma,13497,AW00013497,8,NULL,8850
Derek I Sharma,27126,AW00027126,7,NULL,20246
Devon C Sharma,19315,AW00019315,7,NULL,4317
Donna  Sharma,11998,AW00011998,9,NULL,4653
Drew  Sharma,13606,AW00013606,8,NULL,9220
Dustin M Sharma,18484,AW00018484,9,NULL,2562
Dylan  Sharma,19066,AW00019066,10,NULL,7003
Edwin K Sharma,25021,AW00025021,9,NULL,13193
Elijah M Sharma,19894,AW00019894,1,NULL,5378
Eric  Sharma,19809,AW00019809,4,NULL,5321
Ethan M Sharma,20092,AW00020092,4,NULL,6535
Franklin L Sharma,17195,AW00017195,7,NULL,8284
Gabriel  Sharma,15618,AW00015618,8,NULL,5883
Gilbert  Sharma,17648,AW00017648,7,NULL,9373
Grant R Sharma,23966,AW00023966,10,NULL,9279
Hunter A Sharma,28607,AW00028607,1,NULL,6081
Jack  Sharma,28826,AW00028826,1,NULL,5224
Jackson  Sharma,16876,AW00016876,6,NULL,4830
Jaclyn C Sharma,28403,AW00028403,10,NULL,12977
James L Sharma,21049,AW00021049,10,NULL,6395
Jason F Sharma,15332,AW00015332,1,NULL,5422
Jerry C Sharma,13651,AW00013651,9,NULL,16895
Jodi N Sharma,18260,AW00018260,9,NULL,4702
Johnny  Sharma,19834,AW00019834,1,NULL,17054
Jon L Sharma,18327,AW00018327,4,NULL,12432
Jordan R Sharma,17393,AW00017393,4,NULL,5178
Jose R Sharma,13244,AW00013244,1,NULL,5680
Julie R Sharma,18191,AW00018191,9,NULL,19955
Karl C Sharma,15609,AW00015609,7,NULL,5141
Karla A Sharma,24016,AW00024016,7,NULL,3501
Kathryn  Sharma,20740,AW00020740,6,NULL,19915
Katie  Sharma,21106,AW00021106,10,NULL,20614
Katrina M Sharma,11614,AW00011614,8,NULL,16339
Keith  Sharma,15728,AW00015728,9,NULL,20500
Kelli  Sharma,26672,AW00026672,9,NULL,12118
Kelsey L Sharma,17219,AW00017219,7,NULL,16511
Kelvin D Sharma,26655,AW00026655,9,NULL,2770
Kevin  Sharma,19549,AW00019549,1,NULL,5830
Kurt  Sharma,11885,AW00011885,4,NULL,4150
Kyle  Sharma,18662,AW00018662,4,NULL,5782
Lacey M Sharma,29472,AW00029472,7,NULL,12426
Latoya  Sharma,19260,AW00019260,10,NULL,16384
Lindsay E Sharma,24478,AW00024478,9,NULL,19829
Lindsey  Sharma,29418,AW00029418,8,NULL,20662
Logan J Sharma,21699,AW00021699,4,NULL,5928
Luis  Sharma,16861,AW00016861,4,NULL,5477
Luke  Sharma,23005,AW00023005,1,NULL,5134
Mario J Sharma,25928,AW00025928,9,NULL,16807
Maurice L Sharma,28778,AW00028778,6,NULL,9065
Mindy  Sharma,21350,AW00021350,4,NULL,4549
Misty  Sharma,25708,AW00025708,9,NULL,16465
Nathan A Sharma,20434,AW00020434,4,NULL,5985
Nichole M Sharma,14692,AW00014692,10,NULL,16604
Nicolas D Sharma,13517,AW00013517,10,NULL,5265
Nina  Sharma,23760,AW00023760,10,NULL,4441
Omar R Sharma,13610,AW00013610,7,NULL,12747
Peter  Sharma,23600,AW00023600,7,NULL,20416
Priscilla E Sharma,23911,AW00023911,7,NULL,8786
Rafael B Sharma,12200,AW00012200,4,NULL,12861
Raul E Sharma,16347,AW00016347,9,NULL,9511
Ricardo  Sharma,16512,AW00016512,10,NULL,17006
Roger L Sharma,19454,AW00019454,8,NULL,13300
Russell A Sharma,15637,AW00015637,7,NULL,16856
Samuel  Sharma,27725,AW00027725,6,NULL,6030
Sharon T Sharma,25294,AW00025294,9,NULL,8521
Shaun L Sharma,14148,AW00014148,8,NULL,17092
Shawn  Sharma,27054,AW00027054,4,NULL,20378
Shawna K Sharma,22627,AW00022627,8,NULL,3571
Tamara  Sharma,11655,AW00011655,4,NULL,11900
Tara  Sharma,24137,AW00024137,8,NULL,19994
Tasha M Sharma,20942,AW00020942,7,NULL,8626
Terrence N Sharma,17351,AW00017351,9,NULL,4257
Terry  Sharma,14000,AW00014000,1,NULL,17235
Thomas A Sharma,18637,AW00018637,6,NULL,5733
Tommy  Sharma,16532,AW00016532,7,NULL,4203
Tony  Sharma,18241,AW00018241,9,NULL,17180
Tonya L Sharma,23914,AW00023914,8,NULL,8459
Tracy  Sharma,17731,AW00017731,9,NULL,16422
Warren N Sharma,21705,AW00021705,4,NULL,15446
Wayne E Sharma,19175,AW00019175,10,NULL,9115
Willie W Sharma,22427,AW00022427,10,NULL,13394
Yolanda K Sharma,25048,AW00025048,6,NULL,3629
Zachary C Sharma,17562,AW00017562,4,NULL,7054
Aimee  She,11825,AW00011825,4,NULL,5842
Alan A She,25597,AW00025597,8,NULL,17346
Alejandro H She,17873,AW00017873,8,NULL,12520
Alicia W She,17250,AW00017250,9,NULL,19767
Alisha G She,24757,AW00024757,6,NULL,11985
Alvin E She,16657,AW00016657,9,NULL,4809
April  She,19196,AW00019196,8,NULL,20525
Ashlee  She,28319,AW00028319,9,NULL,8928
Bethany  She,12823,AW00012823,7,NULL,17258
Bonnie  She,19431,AW00019431,7,NULL,3667
Brad  She,12307,AW00012307,7,NULL,9369
Bradley L She,16016,AW00016016,9,NULL,20274
Brendan  She,18151,AW00018151,7,NULL,9313
Bridget M She,19557,AW00019557,9,NULL,8552
Brittney M She,22942,AW00022942,9,NULL,17584
Calvin A She,18154,AW00018154,8,NULL,9148
Candice  She,29178,AW00029178,9,NULL,16777
Cara H She,22646,AW00022646,10,NULL,4883
Carl A She,12317,AW00012317,10,NULL,16934
Casey C She,28458,AW00028458,7,NULL,16277
Cassie  She,21031,AW00021031,7,NULL,8874
Cedric R She,12580,AW00012580,9,NULL,3711
Christine  She,16184,AW00016184,9,NULL,19860
Clarence L She,24901,AW00024901,9,NULL,6995
Claudia C She,27188,AW00027188,8,NULL,5902
Clayton  She,13785,AW00013785,10,NULL,12624
Colin M She,15139,AW00015139,9,NULL,13477
Colleen E She,29312,AW00029312,9,NULL,12300
Corey T She,21214,AW00021214,9,NULL,20443
Cristina M She,23342,AW00023342,4,NULL,8714
Curtis  She,12818,AW00012818,7,NULL,18279
Dale L She,19441,AW00019441,7,NULL,5298
Deborah  She,25576,AW00025576,10,NULL,8820
Dennis M She,11339,AW00011339,7,NULL,17934
Derek  She,15036,AW00015036,9,NULL,20232
Donna D She,19346,AW00019346,10,NULL,4629
Drew  She,25453,AW00025453,10,NULL,9198
Dustin E She,18542,AW00018542,1,NULL,2551
Edwin  She,27417,AW00027417,4,NULL,13174
Ernest  She,15510,AW00015510,1,NULL,6498
Eugene L She,20998,AW00020998,9,NULL,5499
Franklin  She,24530,AW00024530,1,NULL,8064
Gilbert  She,19505,AW00019505,10,NULL,9151
Glenn L She,29117,AW00029117,9,NULL,5725
Grant E She,19996,AW00019996,1,NULL,9253
Gregory  She,18458,AW00018458,9,NULL,2578
Jaclyn G She,17376,AW00017376,1,NULL,12959
Jaime D She,28482,AW00028482,9,NULL,9429
Jake  She,17781,AW00017781,8,NULL,5437
Jeffery M She,27149,AW00027149,9,NULL,18079
Jenny  She,27586,AW00027586,9,NULL,11478
Jerry C She,14277,AW00014277,9,NULL,16881
Jessie A She,13650,AW00013650,9,NULL,5552
Jodi  She,22727,AW00022727,1,NULL,4683
Johnny  She,20056,AW00020056,8,NULL,17035
Jorge  She,22492,AW00022492,8,NULL,18330
Julie G She,16570,AW00016570,7,NULL,19937
Kara  She,23617,AW00023617,10,NULL,16536
Karen H She,26852,AW00026852,8,NULL,17435
Karla T She,12215,AW00012215,10,NULL,3475
Kate  She,16852,AW00016852,4,NULL,4576
Kathryn I She,26443,AW00026443,9,NULL,19900
Katie B She,11965,AW00011965,9,NULL,20597
Keith L She,26563,AW00026563,9,NULL,20485
Kelli J She,24889,AW00024889,9,NULL,12092
Kelsey J She,24617,AW00024617,1,NULL,16493
Kelvin T She,27002,AW00027002,10,NULL,20281
Kenneth  She,16096,AW00016096,6,NULL,2607
Kristin L She,19961,AW00019961,9,NULL,20565
Krystal A She,25254,AW00025254,1,NULL,17388
Kurt  She,26206,AW00026206,10,NULL,4126
Lacey A She,21823,AW00021823,8,NULL,12404
Latoya A She,11750,AW00011750,9,NULL,16366
Leah R She,11621,AW00011621,1,NULL,17479
Leonard S She,22797,AW00022797,8,NULL,5176
Lindsay  She,29456,AW00029456,9,NULL,19812
Louis  She,14136,AW00014136,7,NULL,13068
Mandy K She,21972,AW00021972,9,NULL,5785
Margaret K She,21760,AW00021760,4,NULL,17738
Mario  She,11407,AW00011407,8,NULL,16780
Marshall D She,18707,AW00018707,9,NULL,11258
Martha E She,22251,AW00022251,6,NULL,4940
Maurice  She,22917,AW00022917,9,NULL,9040
Melvin  She,16516,AW00016516,9,NULL,4351
Michele P She,29051,AW00029051,4,NULL,8373
Mindy J She,13009,AW00013009,9,NULL,4531
Misty T She,19078,AW00019078,7,NULL,16442
Nichole M She,11909,AW00011909,9,NULL,16581
Nina  She,22961,AW00022961,9,NULL,4415
Omar K She,15448,AW00015448,10,NULL,12724
Peter D She,20046,AW00020046,7,NULL,20404
Priscilla  She,18630,AW00018630,7,NULL,8765
Rafael I She,20152,AW00020152,9,NULL,12837
Ramon  She,18000,AW00018000,10,NULL,6444
Randy H She,11415,AW00011415,8,NULL,18184
Raul  She,19497,AW00019497,10,NULL,9486
Ricardo A She,14233,AW00014233,9,NULL,16982
Roger L She,15724,AW00015724,9,NULL,13278
Rosa  She,18931,AW00018931,9,NULL,4993
Russell  She,17200,AW00017200,8,NULL,16838
Sharon F She,22017,AW00022017,9,NULL,8493
Shaun  She,28445,AW00028445,8,NULL,17078
Shawn J She,16902,AW00016902,6,NULL,20364
Shawna R She,14989,AW00014989,7,NULL,3543
Sheena R She,23008,AW00023008,9,NULL,8655
Stacey  She,26748,AW00026748,9,NULL,17633
Susan  She,19956,AW00019956,9,NULL,17786
Suzanne  She,28902,AW00028902,8,NULL,5049
Tamara M She,14224,AW00014224,9,NULL,11881
Tara  She,24185,AW00024185,7,NULL,19975
Tasha  She,15680,AW00015680,8,NULL,8606
Terrence S She,17928,AW00017928,8,NULL,4237
Terry R She,25454,AW00025454,10,NULL,17213
Todd  She,23442,AW00023442,10,NULL,18236
Tony M She,14269,AW00014269,4,NULL,17161
Tonya L She,16521,AW00016521,9,NULL,8440
Tracy  She,21698,AW00021698,4,NULL,16410
Trisha A She,18021,AW00018021,10,NULL,4764
Valerie C She,20226,AW00020226,9,NULL,17529
Warren  She,21824,AW00021824,10,NULL,12282
Wayne  She,23607,AW00023607,10,NULL,9092
Willie  She,17055,AW00017055,9,NULL,13372
Yolanda M She,18304,AW00018304,9,NULL,3610
Alan  Shen,24257,AW00024257,9,NULL,1746
Alejandro J Shen,15442,AW00015442,7,NULL,12525
Alicia D Shen,13575,AW00013575,7,NULL,19769
Alisha J Shen,26438,AW00026438,9,NULL,11994
Alison A Shen,16614,AW00016614,9,NULL,16636
Alvin  Shen,17850,AW00017850,7,NULL,4849
Andres  Shen,20045,AW00020045,7,NULL,5052
April J Shen,28547,AW00028547,7,NULL,20527
Arturo  Shen,16389,AW00016389,8,NULL,10269
Ashlee C Shen,16566,AW00016566,7,NULL,8932
Barbara  Shen,22030,AW00022030,9,NULL,11586
